anno,settimana,incidenza,target
2025,42,0.40168539325842695,ARI+_FLU_A
2025,43,0.4567539267015706,ARI+_FLU_A
2025,44,0.8687425149700599,ARI+_FLU_A
2025,45,1.5408132530120482,ARI+_FLU_A
2025,46,2.302701080432173,ARI+_FLU_A
2025,47,2.9873611111111114,ARI+_FLU_A
2025,48,4.565964912280701,ARI+_FLU_A
2025,49,7.188153153153153,ARI+_FLU_A
2025,50,10.078275,ARI+_FLU_A
2025,51,12.577787077335119,ARI+_FLU_A
2025,52,10.910943987465727,ARI+_FLU_A
2026,01,11.086913357400721,ARI+_FLU_A
2026,02,9.075449374288965,ARI+_FLU_A
